Title,Genre,ReleaseYear,ArtistName
Album_8809,Classical,2011,Artist_8809
Album_8810,Pop,1994,Artist_8810
Album_8811,Electronic,2009,Artist_8811
Album_8812,Classical,1982,Artist_8812
Album_8813,Jazz,1993,Artist_8813
Album_8814,Pop,1982,Artist_8814
Album_8815,Electronic,1961,Artist_8815
Album_8816,Classical,1975,Artist_8816
Album_8817,Electronic,1993,Artist_8817
Album_8818,Rock,1962,Artist_8818
Album_8819,Hip Hop,1993,Artist_8819
Album_8820,Rock,1963,Artist_8820
Album_8821,Rock,2017,Artist_8821
Album_8822,Electronic,2017,Artist_8822
Album_8823,Pop,2023,Artist_8823
Album_8824,Pop,1965,Artist_8824
Album_8825,Jazz,2016,Artist_8825
Album_8826,Jazz,1984,Artist_8826
Album_8827,Hip Hop,1999,Artist_8827
Album_8828,Electronic,1968,Artist_8828
Album_8829,Jazz,1989,Artist_8829
Album_8830,Jazz,2010,Artist_8830
Album_8831,Pop,1967,Artist_8831
Album_8832,Classical,1994,Artist_8832
Album_8833,Hip Hop,1960,Artist_8833
Album_8834,Classical,1963,Artist_8834
Album_8835,Pop,2010,Artist_8835
Album_8836,Hip Hop,1996,Artist_8836
Album_8837,Pop,2004,Artist_8837
Album_8838,Jazz,1991,Artist_8838
Album_8839,Hip Hop,1976,Artist_8839
Album_8840,Hip Hop,1998,Artist_8840
Album_8841,Jazz,1962,Artist_8841
Album_8842,Rock,2019,Artist_8842
Album_8843,Jazz,1988,Artist_8843
Album_8844,Hip Hop,2008,Artist_8844
Album_8845,Pop,1964,Artist_8845
Album_8846,Jazz,1989,Artist_8846
Album_8847,Hip Hop,1991,Artist_8847
Album_8848,Classical,2017,Artist_8848
Album_8849,Rock,1964,Artist_8849
Album_8850,Hip Hop,2001,Artist_8850
Album_8851,Rock,1974,Artist_8851
Album_8852,Hip Hop,2017,Artist_8852
Album_8853,Pop,1991,Artist_8853
Album_8854,Pop,1961,Artist_8854
Album_8855,Pop,2012,Artist_8855
Album_8856,Rock,1982,Artist_8856
Album_8857,Hip Hop,1986,Artist_8857
Album_8858,Pop,1990,Artist_8858
Album_8859,Rock,1982,Artist_8859
Album_8860,Pop,1994,Artist_8860
Album_8861,Pop,1973,Artist_8861
Album_8862,Electronic,2019,Artist_8862
Album_8863,Pop,2002,Artist_8863
Album_8864,Classical,2016,Artist_8864
Album_8865,Electronic,1998,Artist_8865
Album_8866,Jazz,1994,Artist_8866
Album_8867,Classical,1962,Artist_8867
Album_8868,Rock,1963,Artist_8868
Album_8869,Classical,2010,Artist_8869
Album_8870,Pop,1964,Artist_8870
Album_8871,Pop,1974,Artist_8871
Album_8872,Hip Hop,2007,Artist_8872
Album_8873,Jazz,1987,Artist_8873
Album_8874,Hip Hop,2019,Artist_8874
Album_8875,Pop,2012,Artist_8875
Album_8876,Electronic,2003,Artist_8876
Album_8877,Electronic,2007,Artist_8877
Album_8878,Jazz,1988,Artist_8878
Album_8879,Hip Hop,1986,Artist_8879
Album_8880,Jazz,2015,Artist_8880
Album_8881,Electronic,1968,Artist_8881
Album_8882,Rock,1974,Artist_8882
Album_8883,Electronic,1978,Artist_8883
Album_8884,Electronic,2015,Artist_8884
Album_8885,Pop,1991,Artist_8885
Album_8886,Jazz,2009,Artist_8886
Album_8887,Pop,1966,Artist_8887
Album_8888,Electronic,1990,Artist_8888
Album_8889,Electronic,1971,Artist_8889
Album_8890,Electronic,1990,Artist_8890
Album_8891,Jazz,2003,Artist_8891
Album_8892,Jazz,2002,Artist_8892
Album_8893,Classical,1969,Artist_8893
Album_8894,Jazz,1982,Artist_8894
Album_8895,Hip Hop,2010,Artist_8895
Album_8896,Electronic,1981,Artist_8896
Album_8897,Electronic,1997,Artist_8897
Album_8898,Pop,1991,Artist_8898
Album_8899,Rock,1992,Artist_8899
Album_8900,Jazz,2014,Artist_8900
Album_8901,Rock,1991,Artist_8901
Album_8902,Hip Hop,1993,Artist_8902
Album_8903,Hip Hop,2017,Artist_8903
Album_8904,Jazz,1997,Artist_8904
Album_8905,Pop,1988,Artist_8905
Album_8906,Rock,2006,Artist_8906
Album_8907,Hip Hop,1974,Artist_8907
Album_8908,Pop,2020,Artist_8908
Album_8909,Hip Hop,1960,Artist_8909
Album_8910,Jazz,1970,Artist_8910
Album_8911,Jazz,1984,Artist_8911
Album_8912,Electronic,2008,Artist_8912
Album_8913,Rock,1968,Artist_8913
Album_8914,Electronic,1976,Artist_8914
Album_8915,Pop,2021,Artist_8915
Album_8916,Classical,2019,Artist_8916
Album_8917,Jazz,2018,Artist_8917
Album_8918,Pop,1971,Artist_8918
Album_8919,Pop,2017,Artist_8919
Album_8920,Hip Hop,1992,Artist_8920
Album_8921,Classical,1966,Artist_8921
Album_8922,Jazz,1981,Artist_8922
Album_8923,Rock,1974,Artist_8923
Album_8924,Jazz,1977,Artist_8924
Album_8925,Electronic,2007,Artist_8925
Album_8926,Electronic,2021,Artist_8926
Album_8927,Electronic,2002,Artist_8927
Album_8928,Electronic,1974,Artist_8928
Album_8929,Electronic,1981,Artist_8929
Album_8930,Hip Hop,1991,Artist_8930
Album_8931,Classical,1982,Artist_8931
Album_8932,Hip Hop,1987,Artist_8932
Album_8933,Hip Hop,1964,Artist_8933
Album_8934,Rock,2013,Artist_8934
Album_8935,Jazz,1991,Artist_8935
Album_8936,Pop,2018,Artist_8936
Album_8937,Pop,1983,Artist_8937
Album_8938,Jazz,2005,Artist_8938
Album_8939,Jazz,1983,Artist_8939
Album_8940,Rock,1987,Artist_8940
Album_8941,Electronic,2000,Artist_8941
Album_8942,Classical,2007,Artist_8942
Album_8943,Electronic,2004,Artist_8943
Album_8944,Rock,2005,Artist_8944
Album_8945,Jazz,1995,Artist_8945
Album_8946,Pop,1982,Artist_8946
Album_8947,Jazz,1991,Artist_8947
Album_8948,Hip Hop,2006,Artist_8948
Album_8949,Jazz,2010,Artist_8949
Album_8950,Classical,1976,Artist_8950
Album_8951,Rock,2014,Artist_8951
Album_8952,Jazz,2016,Artist_8952
Album_8953,Electronic,2012,Artist_8953
Album_8954,Classical,2008,Artist_8954
Album_8955,Electronic,1994,Artist_8955
Album_8956,Classical,2003,Artist_8956
Album_8957,Electronic,1982,Artist_8957
Album_8958,Jazz,2012,Artist_8958
Album_8959,Jazz,2001,Artist_8959
Album_8960,Electronic,2000,Artist_8960
Album_8961,Electronic,2004,Artist_8961
Album_8962,Rock,1970,Artist_8962
Album_8963,Rock,1989,Artist_8963
Album_8964,Pop,1985,Artist_8964
Album_8965,Jazz,2007,Artist_8965
Album_8966,Hip Hop,2012,Artist_8966
Album_8967,Hip Hop,1990,Artist_8967
Album_8968,Jazz,1970,Artist_8968
Album_8969,Electronic,2005,Artist_8969
Album_8970,Classical,1990,Artist_8970
Album_8971,Rock,1976,Artist_8971
Album_8972,Rock,1972,Artist_8972
Album_8973,Pop,1979,Artist_8973
Album_8974,Pop,1961,Artist_8974
Album_8975,Electronic,1961,Artist_8975
Album_8976,Jazz,2003,Artist_8976
Album_8977,Hip Hop,1960,Artist_8977
Album_8978,Rock,1977,Artist_8978
Album_8979,Electronic,1976,Artist_8979
Album_8980,Rock,2009,Artist_8980
Album_8981,Rock,1992,Artist_8981
Album_8982,Jazz,1970,Artist_8982
Album_8983,Rock,1990,Artist_8983
Album_8984,Electronic,1986,Artist_8984
Album_8985,Rock,1967,Artist_8985
Album_8986,Pop,1965,Artist_8986
Album_8987,Electronic,2008,Artist_8987
Album_8988,Electronic,1971,Artist_8988
Album_8989,Hip Hop,1999,Artist_8989
Album_8990,Electronic,2022,Artist_8990
Album_8991,Rock,1981,Artist_8991
Album_8992,Jazz,2014,Artist_8992
Album_8993,Pop,2008,Artist_8993
Album_8994,Rock,1971,Artist_8994
Album_8995,Classical,1970,Artist_8995
Album_8996,Rock,1966,Artist_8996
Album_8997,Jazz,2009,Artist_8997
Album_8998,Hip Hop,1984,Artist_8998
Album_8999,Pop,1965,Artist_8999
Album_9000,Pop,1982,Artist_9000
Album_9001,Classical,2007,Artist_9001
Album_9002,Electronic,1978,Artist_9002
Album_9003,Electronic,1990,Artist_9003
Album_9004,Pop,2003,Artist_9004
Album_9005,Jazz,1971,Artist_9005
Album_9006,Hip Hop,2018,Artist_9006
Album_9007,Electronic,1989,Artist_9007
Album_9008,Pop,1979,Artist_9008
Album_9009,Rock,1978,Artist_9009
Album_9010,Electronic,1991,Artist_9010
Album_9011,Electronic,1975,Artist_9011
Album_9012,Pop,1974,Artist_9012
Album_9013,Pop,1983,Artist_9013
Album_9014,Pop,1991,Artist_9014
Album_9015,Electronic,2010,Artist_9015
Album_9016,Jazz,2013,Artist_9016
Album_9017,Pop,2007,Artist_9017
Album_9018,Hip Hop,1998,Artist_9018
Album_9019,Jazz,1960,Artist_9019
Album_9020,Pop,1985,Artist_9020
Album_9021,Classical,2023,Artist_9021
Album_9022,Electronic,1991,Artist_9022
Album_9023,Electronic,1977,Artist_9023
Album_9024,Jazz,1994,Artist_9024
Album_9025,Hip Hop,1972,Artist_9025
Album_9026,Electronic,2004,Artist_9026
Album_9027,Pop,2013,Artist_9027
Album_9028,Hip Hop,1978,Artist_9028
Album_9029,Hip Hop,2000,Artist_9029
Album_9030,Pop,1980,Artist_9030
Album_9031,Pop,1974,Artist_9031
Album_9032,Rock,1970,Artist_9032
Album_9033,Rock,1983,Artist_9033
Album_9034,Hip Hop,2020,Artist_9034
Album_9035,Pop,1974,Artist_9035
Album_9036,Rock,1981,Artist_9036
Album_9037,Rock,1994,Artist_9037
Album_9038,Pop,2006,Artist_9038
Album_9039,Electronic,2009,Artist_9039
Album_9040,Electronic,2004,Artist_9040
Album_9041,Classical,1996,Artist_9041
Album_9042,Classical,1981,Artist_9042
Album_9043,Pop,1990,Artist_9043
Album_9044,Pop,2019,Artist_9044
Album_9045,Electronic,1982,Artist_9045
Album_9046,Rock,2022,Artist_9046
Album_9047,Classical,1989,Artist_9047
Album_9048,Electronic,1981,Artist_9048
Album_9049,Electronic,1970,Artist_9049
Album_9050,Jazz,1966,Artist_9050
Album_9051,Hip Hop,1988,Artist_9051
Album_9052,Electronic,1984,Artist_9052
Album_9053,Jazz,2007,Artist_9053
Album_9054,Classical,1989,Artist_9054
Album_9055,Hip Hop,2003,Artist_9055
Album_9056,Rock,1966,Artist_9056
Album_9057,Hip Hop,2005,Artist_9057
Album_9058,Electronic,2000,Artist_9058
Album_9059,Pop,2014,Artist_9059
Album_9060,Jazz,1973,Artist_9060
Album_9061,Hip Hop,2012,Artist_9061
Album_9062,Electronic,2019,Artist_9062
Album_9063,Pop,1968,Artist_9063
Album_9064,Pop,1968,Artist_9064
Album_9065,Rock,2003,Artist_9065
Album_9066,Rock,2023,Artist_9066
Album_9067,Electronic,1991,Artist_9067
Album_9068,Jazz,2006,Artist_9068
Album_9069,Rock,1969,Artist_9069
Album_9070,Electronic,1994,Artist_9070
Album_9071,Classical,2023,Artist_9071
Album_9072,Classical,1968,Artist_9072
Album_9073,Electronic,1993,Artist_9073
Album_9074,Jazz,1967,Artist_9074
Album_9075,Rock,1967,Artist_9075
Album_9076,Electronic,2007,Artist_9076
Album_9077,Hip Hop,1971,Artist_9077
Album_9078,Classical,1982,Artist_9078
Album_9079,Electronic,2023,Artist_9079
Album_9080,Classical,2023,Artist_9080
Album_9081,Pop,2020,Artist_9081
Album_9082,Pop,1985,Artist_9082
Album_9083,Hip Hop,1986,Artist_9083
Album_9084,Classical,1985,Artist_9084
Album_9085,Classical,1965,Artist_9085
Album_9086,Jazz,2012,Artist_9086
Album_9087,Hip Hop,2000,Artist_9087
Album_9088,Jazz,2013,Artist_9088
Album_9089,Rock,1961,Artist_9089
Album_9090,Jazz,1978,Artist_9090
Album_9091,Pop,2011,Artist_9091
Album_9092,Pop,1969,Artist_9092
Album_9093,Classical,2007,Artist_9093
Album_9094,Rock,1965,Artist_9094
Album_9095,Hip Hop,1988,Artist_9095
Album_9096,Hip Hop,2015,Artist_9096
Album_9097,Classical,1974,Artist_9097
Album_9098,Electronic,1978,Artist_9098
Album_9099,Jazz,1970,Artist_9099
Album_9100,Jazz,2003,Artist_9100
Album_9101,Hip Hop,2002,Artist_9101
Album_9102,Electronic,1968,Artist_9102
Album_9103,Classical,1992,Artist_9103
Album_9104,Rock,1967,Artist_9104
Album_9105,Jazz,2011,Artist_9105
Album_9106,Hip Hop,1964,Artist_9106
Album_9107,Classical,1967,Artist_9107
Album_9108,Jazz,1989,Artist_9108
Album_9109,Hip Hop,1994,Artist_9109
Album_9110,Pop,1974,Artist_9110
Album_9111,Electronic,1992,Artist_9111
Album_9112,Electronic,2004,Artist_9112
Album_9113,Pop,1962,Artist_9113
Album_9114,Rock,1975,Artist_9114
Album_9115,Jazz,1973,Artist_9115
Album_9116,Electronic,1965,Artist_9116
Album_9117,Hip Hop,2018,Artist_9117
Album_9118,Classical,1983,Artist_9118
Album_9119,Electronic,2013,Artist_9119
Album_9120,Jazz,1978,Artist_9120
Album_9121,Electronic,2009,Artist_9121
Album_9122,Classical,2005,Artist_9122
Album_9123,Electronic,1974,Artist_9123
Album_9124,Classical,2006,Artist_9124
Album_9125,Hip Hop,1981,Artist_9125
Album_9126,Jazz,1982,Artist_9126
Album_9127,Electronic,1969,Artist_9127
Album_9128,Electronic,1980,Artist_9128
Album_9129,Electronic,1978,Artist_9129
Album_9130,Pop,1978,Artist_9130
Album_9131,Electronic,1981,Artist_9131
Album_9132,Jazz,1990,Artist_9132
Album_9133,Hip Hop,1981,Artist_9133
Album_9134,Pop,1978,Artist_9134
Album_9135,Pop,1964,Artist_9135
Album_9136,Pop,1998,Artist_9136
Album_9137,Classical,1992,Artist_9137
Album_9138,Pop,2004,Artist_9138
Album_9139,Jazz,1996,Artist_9139
Album_9140,Rock,1967,Artist_9140
Album_9141,Pop,2015,Artist_9141
Album_9142,Hip Hop,2022,Artist_9142
Album_9143,Classical,2009,Artist_9143
Album_9144,Hip Hop,2003,Artist_9144
Album_9145,Classical,1976,Artist_9145
Album_9146,Jazz,1991,Artist_9146
Album_9147,Jazz,1973,Artist_9147
Album_9148,Electronic,2001,Artist_9148
Album_9149,Hip Hop,2012,Artist_9149
Album_9150,Hip Hop,2007,Artist_9150
Album_9151,Pop,1992,Artist_9151
Album_9152,Classical,1981,Artist_9152
Album_9153,Rock,1990,Artist_9153
Album_9154,Electronic,1979,Artist_9154
Album_9155,Pop,2012,Artist_9155
Album_9156,Rock,2008,Artist_9156
Album_9157,Rock,1985,Artist_9157
Album_9158,Electronic,1960,Artist_9158
Album_9159,Jazz,1999,Artist_9159
Album_9160,Electronic,2015,Artist_9160
Album_9161,Electronic,1999,Artist_9161
Album_9162,Electronic,2011,Artist_9162
Album_9163,Electronic,1997,Artist_9163
Album_9164,Rock,1967,Artist_9164
Album_9165,Jazz,2011,Artist_9165
Album_9166,Hip Hop,2010,Artist_9166
Album_9167,Electronic,2006,Artist_9167
Album_9168,Classical,2010,Artist_9168
Album_9169,Jazz,2012,Artist_9169
Album_9170,Classical,1991,Artist_9170
Album_9171,Classical,2023,Artist_9171
Album_9172,Pop,1976,Artist_9172
Album_9173,Rock,1968,Artist_9173
Album_9174,Rock,2012,Artist_9174
Album_9175,Electronic,2002,Artist_9175
Album_9176,Electronic,1978,Artist_9176
Album_9177,Electronic,1961,Artist_9177
Album_9178,Hip Hop,2018,Artist_9178
Album_9179,Hip Hop,1986,Artist_9179
Album_9180,Jazz,1969,Artist_9180
Album_9181,Rock,1993,Artist_9181
Album_9182,Jazz,1966,Artist_9182
Album_9183,Pop,1973,Artist_9183
Album_9184,Electronic,1962,Artist_9184
Album_9185,Rock,2015,Artist_9185
Album_9186,Jazz,2005,Artist_9186
Album_9187,Rock,1983,Artist_9187
Album_9188,Hip Hop,2000,Artist_9188
Album_9189,Jazz,1978,Artist_9189
Album_9190,Electronic,2018,Artist_9190
Album_9191,Jazz,1997,Artist_9191
Album_9192,Jazz,2002,Artist_9192
Album_9193,Classical,2004,Artist_9193
Album_9194,Classical,1984,Artist_9194
Album_9195,Electronic,1974,Artist_9195
Album_9196,Jazz,2010,Artist_9196
Album_9197,Classical,2003,Artist_9197
Album_9198,Electronic,1975,Artist_9198
Album_9199,Classical,2020,Artist_9199
Album_9200,Electronic,1980,Artist_9200
Album_9201,Electronic,1977,Artist_9201
Album_9202,Classical,1969,Artist_9202
Album_9203,Electronic,1971,Artist_9203
Album_9204,Jazz,1964,Artist_9204
Album_9205,Rock,2021,Artist_9205
Album_9206,Classical,1964,Artist_9206
Album_9207,Hip Hop,2018,Artist_9207
Album_9208,Jazz,2022,Artist_9208
Album_9209,Rock,2014,Artist_9209
Album_9210,Hip Hop,2021,Artist_9210
Album_9211,Electronic,2021,Artist_9211
Album_9212,Jazz,1962,Artist_9212
Album_9213,Hip Hop,2015,Artist_9213
Album_9214,Jazz,1961,Artist_9214
Album_9215,Hip Hop,1967,Artist_9215
Album_9216,Classical,1962,Artist_9216
Album_9217,Classical,2002,Artist_9217
Album_9218,Hip Hop,2014,Artist_9218
Album_9219,Electronic,1977,Artist_9219
Album_9220,Classical,2000,Artist_9220
Album_9221,Hip Hop,2006,Artist_9221
Album_9222,Electronic,2011,Artist_9222
Album_9223,Jazz,1988,Artist_9223
Album_9224,Pop,1977,Artist_9224
Album_9225,Rock,1965,Artist_9225
Album_9226,Electronic,1995,Artist_9226
Album_9227,Rock,1978,Artist_9227
Album_9228,Pop,1960,Artist_9228
Album_9229,Pop,1970,Artist_9229
Album_9230,Jazz,1979,Artist_9230
Album_9231,Classical,1974,Artist_9231
Album_9232,Pop,2006,Artist_9232
Album_9233,Hip Hop,2002,Artist_9233
Album_9234,Hip Hop,2012,Artist_9234
Album_9235,Jazz,1993,Artist_9235
Album_9236,Pop,1962,Artist_9236
Album_9237,Hip Hop,1977,Artist_9237
Album_9238,Classical,1967,Artist_9238
Album_9239,Pop,2011,Artist_9239
Album_9240,Hip Hop,2005,Artist_9240
Album_9241,Classical,1997,Artist_9241
Album_9242,Electronic,1989,Artist_9242
Album_9243,Pop,1965,Artist_9243
Album_9244,Pop,1988,Artist_9244
Album_9245,Pop,2009,Artist_9245
Album_9246,Pop,2011,Artist_9246
Album_9247,Pop,1975,Artist_9247
Album_9248,Jazz,2012,Artist_9248
Album_9249,Electronic,1989,Artist_9249
Album_9250,Jazz,1986,Artist_9250
Album_9251,Pop,2016,Artist_9251
Album_9252,Hip Hop,1961,Artist_9252
Album_9253,Rock,2000,Artist_9253
Album_9254,Rock,1986,Artist_9254
Album_9255,Hip Hop,2017,Artist_9255
Album_9256,Electronic,2018,Artist_9256
Album_9257,Jazz,1968,Artist_9257
Album_9258,Electronic,1965,Artist_9258
Album_9259,Rock,1965,Artist_9259
Album_9260,Jazz,1977,Artist_9260
Album_9261,Hip Hop,1965,Artist_9261
Album_9262,Jazz,1968,Artist_9262
Album_9263,Electronic,2013,Artist_9263
Album_9264,Hip Hop,1989,Artist_9264
Album_9265,Pop,2021,Artist_9265
Album_9266,Hip Hop,1978,Artist_9266
Album_9267,Rock,1968,Artist_9267
Album_9268,Pop,1976,Artist_9268
Album_9269,Rock,2003,Artist_9269
Album_9270,Jazz,1962,Artist_9270
Album_9271,Classical,1964,Artist_9271
Album_9272,Electronic,2022,Artist_9272
Album_9273,Classical,1973,Artist_9273
Album_9274,Electronic,1989,Artist_9274
Album_9275,Hip Hop,1961,Artist_9275
Album_9276,Rock,2012,Artist_9276
Album_9277,Pop,1994,Artist_9277
Album_9278,Rock,1978,Artist_9278
Album_9279,Rock,1983,Artist_9279
Album_9280,Pop,2021,Artist_9280
Album_9281,Jazz,1967,Artist_9281
Album_9282,Electronic,2019,Artist_9282
Album_9283,Classical,1992,Artist_9283
Album_9284,Jazz,1999,Artist_9284
Album_9285,Hip Hop,1961,Artist_9285
Album_9286,Hip Hop,2020,Artist_9286
Album_9287,Jazz,1978,Artist_9287
Album_9288,Jazz,1998,Artist_9288
Album_9289,Jazz,1981,Artist_9289
Album_9290,Rock,2004,Artist_9290
Album_9291,Classical,1993,Artist_9291
Album_9292,Jazz,1965,Artist_9292
Album_9293,Rock,2015,Artist_9293
Album_9294,Electronic,1981,Artist_9294
Album_9295,Hip Hop,1964,Artist_9295
Album_9296,Electronic,2020,Artist_9296
Album_9297,Electronic,1980,Artist_9297
Album_9298,Classical,1984,Artist_9298
Album_9299,Electronic,1997,Artist_9299
Album_9300,Electronic,2007,Artist_9300
Album_9301,Hip Hop,1972,Artist_9301
Album_9302,Hip Hop,2015,Artist_9302
Album_9303,Pop,2019,Artist_9303
Album_9304,Pop,1979,Artist_9304
Album_9305,Pop,2009,Artist_9305
Album_9306,Rock,1998,Artist_9306
Album_9307,Electronic,2009,Artist_9307
Album_9308,Jazz,1969,Artist_9308
Album_9309,Pop,1970,Artist_9309
Album_9310,Classical,2017,Artist_9310
Album_9311,Classical,1999,Artist_9311
Album_9312,Pop,2023,Artist_9312
Album_9313,Classical,1968,Artist_9313
Album_9314,Hip Hop,1990,Artist_9314
Album_9315,Pop,2020,Artist_9315
Album_9316,Hip Hop,1985,Artist_9316
Album_9317,Electronic,1978,Artist_9317
Album_9318,Jazz,1979,Artist_9318
Album_9319,Hip Hop,1982,Artist_9319
Album_9320,Jazz,1990,Artist_9320
Album_9321,Hip Hop,2006,Artist_9321
Album_9322,Classical,1981,Artist_9322
Album_9323,Rock,2017,Artist_9323
Album_9324,Classical,1987,Artist_9324
Album_9325,Pop,1972,Artist_9325
Album_9326,Rock,1975,Artist_9326
Album_9327,Jazz,2022,Artist_9327
Album_9328,Classical,1970,Artist_9328
Album_9329,Jazz,1975,Artist_9329
Album_9330,Electronic,1965,Artist_9330
Album_9331,Electronic,2023,Artist_9331
Album_9332,Jazz,1986,Artist_9332
Album_9333,Electronic,2011,Artist_9333
Album_9334,Classical,2015,Artist_9334
Album_9335,Jazz,1975,Artist_9335
Album_9336,Pop,1985,Artist_9336
Album_9337,Rock,2013,Artist_9337
Album_9338,Hip Hop,1960,Artist_9338
Album_9339,Hip Hop,2023,Artist_9339
Album_9340,Jazz,1969,Artist_9340
Album_9341,Rock,1962,Artist_9341
Album_9342,Classical,1960,Artist_9342
Album_9343,Jazz,1976,Artist_9343
Album_9344,Rock,1970,Artist_9344
Album_9345,Classical,2005,Artist_9345
Album_9346,Jazz,2013,Artist_9346
Album_9347,Jazz,2010,Artist_9347
Album_9348,Classical,1977,Artist_9348
Album_9349,Classical,2009,Artist_9349
Album_9350,Pop,2019,Artist_9350
Album_9351,Classical,1975,Artist_9351
Album_9352,Classical,2023,Artist_9352
Album_9353,Hip Hop,1979,Artist_9353
Album_9354,Hip Hop,2002,Artist_9354
Album_9355,Rock,2007,Artist_9355
Album_9356,Rock,1983,Artist_9356
Album_9357,Rock,2021,Artist_9357
Album_9358,Pop,2019,Artist_9358
Album_9359,Jazz,1999,Artist_9359
Album_9360,Pop,1970,Artist_9360
Album_9361,Pop,1964,Artist_9361
Album_9362,Rock,1969,Artist_9362
Album_9363,Rock,1976,Artist_9363
Album_9364,Pop,1980,Artist_9364
Album_9365,Classical,1978,Artist_9365
Album_9366,Pop,2012,Artist_9366
Album_9367,Hip Hop,1991,Artist_9367
Album_9368,Electronic,1981,Artist_9368
Album_9369,Hip Hop,1985,Artist_9369
Album_9370,Pop,1984,Artist_9370
Album_9371,Pop,2000,Artist_9371
Album_9372,Jazz,2003,Artist_9372
Album_9373,Classical,1968,Artist_9373
Album_9374,Electronic,1992,Artist_9374
Album_9375,Pop,1976,Artist_9375
Album_9376,Classical,1984,Artist_9376
Album_9377,Pop,1991,Artist_9377
Album_9378,Jazz,1996,Artist_9378
Album_9379,Hip Hop,1965,Artist_9379
Album_9380,Pop,1994,Artist_9380
Album_9381,Hip Hop,1972,Artist_9381
Album_9382,Jazz,1988,Artist_9382
Album_9383,Jazz,2014,Artist_9383
Album_9384,Classical,2018,Artist_9384
Album_9385,Jazz,1987,Artist_9385
Album_9386,Pop,1990,Artist_9386
Album_9387,Hip Hop,1963,Artist_9387
Album_9388,Jazz,1977,Artist_9388
Album_9389,Classical,1992,Artist_9389
Album_9390,Rock,1993,Artist_9390
Album_9391,Rock,2015,Artist_9391
Album_9392,Pop,2005,Artist_9392
Album_9393,Pop,1994,Artist_9393
Album_9394,Classical,2018,Artist_9394
Album_9395,Classical,1976,Artist_9395
Album_9396,Hip Hop,2009,Artist_9396
Album_9397,Hip Hop,2009,Artist_9397
Album_9398,Electronic,1968,Artist_9398
Album_9399,Jazz,1962,Artist_9399
Album_9400,Hip Hop,1960,Artist_9400
Album_9401,Classical,1982,Artist_9401
Album_9402,Classical,2004,Artist_9402
Album_9403,Classical,2001,Artist_9403
Album_9404,Jazz,1970,Artist_9404
Album_9405,Rock,1965,Artist_9405
Album_9406,Electronic,2012,Artist_9406
Album_9407,Classical,1992,Artist_9407
Album_9408,Electronic,2022,Artist_9408
Album_9409,Rock,2015,Artist_9409
Album_9410,Jazz,2012,Artist_9410
Album_9411,Rock,1969,Artist_9411
Album_9412,Rock,1963,Artist_9412
Album_9413,Jazz,2013,Artist_9413
Album_9414,Classical,1987,Artist_9414
Album_9415,Electronic,1993,Artist_9415
Album_9416,Electronic,1979,Artist_9416
Album_9417,Rock,2020,Artist_9417
Album_9418,Pop,1990,Artist_9418
Album_9419,Electronic,2012,Artist_9419
